MONA_CD,HJ_NM,HG_NM,PROFILE_UNIT_NM,PROFILE_UNIT_CD,PROFILE_SJ,FRTO_DATE
8KF7223D,李成萬,이성만,제21대,100021.0,제21대 예산결산특별위원회,2021.07.02 ~ 2022.05.29
8KF7223D,李成萬,이성만,제21대,100021.0,제21대 산업통상자원중소벤처기업위원회,2020.06.15 ~ 2022.05.29
8KF7223D,李成萬,이성만,제21대,100021.0,제21대 국회운영위원회,2020.06.15 ~ 2021.04.29
WTR5885Y,李素永,이소영,제21대,100021.0,제21대 국토교통위원회,2022.07.22 ~ 
WTR5885Y,李素永,이소영,제21대,100021.0,제21대 여성가족위원회,2022.07.22 ~ 
WTR5885Y,李素永,이소영,제21대,100021.0,제21대 산업통상자원중소벤처기업위원회,2021.08.19 ~ 2022.05.29
WTR5885Y,李素永,이소영,제21대,100021.0,제21대 환경노동위원회,2021.08.17 ~ 2021.08.19
WTR5885Y,李素永,이소영,제21대,100021.0,제21대 예산결산특별위원회,2021.03.16 ~ 2021.05.29
WTR5885Y,李素永,이소영,제21대,100021.0,제21대 대법관(이흥구) 임명동의에 관한 인사청문특별위원회,2020.08.24 ~ 2020.09.07
WTR5885Y,李素永,이소영,제21대,100021.0,제21대 산업통상자원중소벤처기업위원회,2020.06.15 ~ 2021.08.17
WTR5885Y,李素永,이소영,제21대,100021.0,제21대 국회운영위원회,2020.06.15 ~ 2021.04.29
WTR5885Y,李素永,이소영,제21대,100021.0,제21대 국회상임위원회 위원 정수에 관한 규칙 개정 특별위원회,2020.06.09 ~ 2020.06.10
0R68099X,李壽珍,이수진,제21대,100021.0,제21대 대법관(오석준) 임명동의에 관한 인사청문특별위원회,2022.08.17 ~ 
D4L60530,李秀眞,이수진,제21대,100021.0,제21대 예산결산특별위원회,2022.07.22 ~ 
0R68099X,李壽珍,이수진,제21대,100021.0,제21대 환경노동위원회,2022.07.22 ~ 
0R68099X,李壽珍,이수진,제21대,100021.0,제21대 국회운영위원회,2022.07.22 ~ 
D4L60530,李秀眞,이수진,제21대,100021.0,제21대 기획재정위원회,2022.07.22 ~ 
0R68099X,李壽珍,이수진,제21대,100021.0,제21대 민생경제안정특별위원회,2022.07.21 ~ 
0R68099X,李壽珍,이수진,제21대,100021.0,제21대 예산결산특별위원회,2022.02.18 ~ 2022.03.03
D4L60530,李秀眞,이수진,제21대,100021.0,제21대 대법관(오경미) 임명동의에 관한 인사청문특별위원회,2021.09.02 ~ 2021.09.16
D4L60530,李秀眞,이수진,제21대,100021.0,제21대 법제사법위원회,2021.08.27 ~ 2022.05.29
D4L60530,李秀眞,이수진,제21대,100021.0,제21대 문화체육관광위원회,2021.08.24 ~ 2021.08.27
D4L60530,李秀眞,이수진,제21대,100021.0,제21대 법제사법위원회,2021.05.17 ~ 2021.08.24
0R68099X,李壽珍,이수진,제21대,100021.0,제21대 국회운영위원회,2021.04.29 ~ 2022.04.07
D4L60530,李秀眞,이수진,제21대,100021.0,제21대 국회운영위원회,2021.04.29 ~ 2022.04.07
D4L60530,李秀眞,이수진,제21대,100021.0,제21대 중앙선거관리위원회 위원(조병현·조성대) 선출에 관한 인사청문특별위원회,2020.09.11 ~ 2021.01.08
0R68099X,李壽珍,이수진,제21대,100021.0,제21대 환경노동위원회,2020.06.15 ~ 2022.05.29
0R68099X,李壽珍,이수진,제21대,100021.0,제21대 여성가족위원회,2020.06.15 ~ 2022.05.29
D4L60530,李秀眞,이수진,제21대,100021.0,제21대 여성가족위원회,2020.06.15 ~ 2021.08.17
D4L60530,李秀眞,이수진,제21대,100021.0,제21대 산업통상자원중소벤처기업위원회,2020.06.15 ~ 2021.05.17
S9U45255,李亮壽,이양수,제21대,100021.0,제21대 정치개혁특별위원회,2022.08.02 ~ 
S9U45255,李亮壽,이양수,제21대,100021.0,제21대 농림축산식품해양수산위원회,2022.07.22 ~ 
S9U45255,李亮壽,이양수,제21대,100021.0,제21대 국무총리(김부겸) 임명동의에 관한 인사청문특별위원회,2021.04.23 ~ 2021.05.13
S9U45255,李亮壽,이양수,제21대,100021.0,제21대 여성가족위원회,2020.08.31 ~ 2022.05.29
S9U45255,李亮壽,이양수,제21대,100021.0,제21대 농림축산식품해양수산위원회,2020.07.06 ~ 2022.05.29
S9U45255,李亮壽,이양수,제21대,100021.0,제21대 국회운영위원회,2020.07.06 ~ 2020.08.20
S9U45255,李亮壽,이양수,제21대,100021.0,제21대 국토교통위원회,2020.06.29 ~ 2020.07.06
S9U45255,李亮壽,이양수,제20대,100020.0,제20대 농림축산식품해양수산위원회,2020.03.10 ~ 2020.05.29
S9U45255,李亮壽,이양수,제20대,100020.0,제20대 행정안전위원회,2020.03.04 ~ 2020.03.10
S9U45255,李亮壽,이양수,제20대,100020.0,제20대 정치개혁 특별위원회,2019.07.23 ~ 2019.08.31
S9U45255,李亮壽,이양수,제20대,100020.0,제20대 국회운영위원회,2019.03.11 ~ 2019.12.24
S9U45255,李亮壽,이양수,제20대,100020.0,제20대 국회운영위원회,2018.12.31 ~ 2019.01.28
S9U45255,李亮壽,이양수,제20대,100020.0,제20대 국회운영위원회,2018.09.21 ~ 2018.12.14
S9U45255,李亮壽,이양수,제20대,100020.0,제20대 농림축산식품해양수산위원회,2018.07.16 ~ 2020.03.04
S9U45255,李亮壽,이양수,제20대,100020.0,제20대 헌법재판소장(이진성) 임명동의에 관한 인사청문특별위원회,2017.11.09 ~ 2017.11.17
S9U45255,李亮壽,이양수,제20대,100020.0,제20대 여성가족위원회,2017.08.14 ~ 2018.05.29
S9U45255,李亮壽,이양수,제20대,100020.0,제20대 정치발전 특별위원회,2017.03.06 ~ 2017.06.30
S9U45255,李亮壽,이양수,제20대,100020.0,제20대 대법관(김재형) 임명동의에 관한 인사청문특별위원회,2016.08.04 ~ 2016.09.02
S9U45255,李亮壽,이양수,제20대,100020.0,제20대 지방재정·분권 특별위원회,2016.07.15 ~ 2017.03.06
S9U45255,李亮壽,이양수,제20대,100020.0,제20대 평창동계올림픽 및 국제경기대회지원 특별위원회,2016.07.13 ~ 2016.07.15
S9U45255,李亮壽,이양수,제20대,100020.0,제20대 가습기살균제 사고 진상규명과 피해구제 및 재발방지 대책마련을 위한 국정조사특별위원회,2016.07.05 ~ 2016.07.15
S9U45255,李亮壽,이양수,제20대,100020.0,제20대 농림축산식품해양수산위원회,2016.06.13 ~ 2018.05.29
S9U45255,李亮壽,이양수,제20대,100020.0,제20대 국회운영위원회,2016.06.13 ~ 2016.12.29
5UN9725L,李鏞,이용,제21대,100021.0,제21대 문화체육관광위원회,2022.07.22 ~ 
5UN9725L,李鏞,이용,제21대,100021.0,제21대 문화체육관광위원회,2021.09.07 ~ 2022.05.29
5UN9725L,李鏞,이용,제21대,100021.0,제21대 보건복지위원회,2021.08.25 ~ 2021.09.07
5UN9725L,李鏞,이용,제21대,100021.0,제21대 국회운영위원회,2020.11.11 ~ 2021.06.08
5UN9725L,李鏞,이용,제21대,100021.0,제21대 문화체육관광위원회,2020.06.29 ~ 2021.08.25
GKD32201,李龍彬,이용빈,제21대,100021.0,제21대 산업통상자원중소벤처기업위원회,2022.07.22 ~ 
GKD32201,李龍彬,이용빈,제21대,100021.0,제21대 과학기술정보방송통신위원회,2020.09.25 ~ 2022.05.29
GKD32201,李龍彬,이용빈,제21대,100021.0,제21대 정무위원회,2020.09.24 ~ 2020.09.25
GKD32201,李龍彬,이용빈,제21대,100021.0,제21대 국회운영위원회,2020.06.15 ~ 2021.04.29
GKD32201,李龍彬,이용빈,제21대,100021.0,제21대 과학기술정보방송통신위원회,2020.06.15 ~ 2020.09.24
9JF4562W,李庸瑄,이용선,제21대,100021.0,제21대 산업통상자원중소벤처기업위원회,2022.07.22 ~ 
9JF4562W,李庸瑄,이용선,제21대,100021.0,제21대 외교통일위원회,2020.07.13 ~ 2022.05.29
9JF4562W,李庸瑄,이용선,제21대,100021.0,제21대 예산결산특별위원회,2020.06.15 ~ 2021.05.29
9JF4562W,李庸瑄,이용선,제21대,100021.0,제21대 산업통상자원중소벤처기업위원회,2020.06.15 ~ 2020.07.13
G7512472,李龍雨,이용우,제21대,100021.0,제21대 연금개혁특별위원회,2022.08.02 ~ 
G7512472,李龍雨,이용우,제21대,100021.0,제21대 정무위원회,2022.07.22 ~ 
G7512472,李龍雨,이용우,제21대,100021.0,제21대 국회 2030 부산세계박람회 유치지원 특별위원회,2022.01.12 ~ 
G7512472,李龍雨,이용우,제21대,100021.0,제21대 정무위원회,2020.06.15 ~ 2022.05.29
DBA1057Z,李容鎬,이용호,제21대,100021.0,제21대 정치개혁특별위원회,2022.08.02 ~ 
DBA1057Z,李容鎬,이용호,제21대,100021.0,제21대 예산결산특별위원회,2022.07.26 ~ 
DBA1057Z,李容鎬,이용호,제21대,100021.0,제21대 문화체육관광위원회,2022.07.22 ~ 
DBA1057Z,李容鎬,이용호,제21대,100021.0,제21대 보건복지위원회,2020.06.15 ~ 2022.05.29
DBA1057Z,李容鎬,이용호,제21대,100021.0,제21대 예산결산특별위원회,2020.06.15 ~ 2021.05.29
DBA1057Z,李容鎬,이용호,제20대,100020.0,제20대 예산결산특별위원회,2019.07.09 ~ 2020.05.29
DBA1057Z,李容鎬,이용호,제20대,100020.0,제20대 국토교통위원회,2018.07.16 ~ 2020.05.29
DBA1057Z,李容鎬,이용호,제20대,100020.0,제20대 감사원장(최재형) 임명동의에 관한 인사청문특별위원회,2017.12.15 ~ 2017.12.29
DBA1057Z,李容鎬,이용호,제20대,100020.0,제20대 행정안전위원회,2017.07.26 ~ 2018.05.29
DBA1057Z,李容鎬,이용호,제20대,100020.0,제20대 남북관계개선 특별위원회,2016.07.13 ~ 2017.06.30
DBA1057Z,李容鎬,이용호,제20대,100020.0,제20대 안전행정위원회,2016.06.13 ~ 2017.07.25
DBA1057Z,李容鎬,이용호,제20대,100020.0,제20대 국회운영위원회,2016.06.13 ~ 2017.05.29
DBA1057Z,李容鎬,이용호,제20대,100020.0,제20대 국회상임위원회 위원정수에 관한 규칙 개정 특별위원회,2016.06.13 ~ 2016.06.13
16D7652C,李元旭,이원욱,제21대,100021.0,제21대 정보위원회,2022.08.19 ~ 
16D7652C,李元旭,이원욱,제21대,100021.0,제21대 외교통일위원회,2022.07.22 ~ 
16D7652C,李元旭,이원욱,제21대,100021.0,제21대 과학기술정보방송통신위원회,2020.09.24 ~ 2022.05.29
16D7652C,李元旭,이원욱,제21대,100021.0,제21대 정무위원회,2020.06.15 ~ 2020.09.24
16D7652C,李元旭,이원욱,제20대,100020.0,제20대 과학기술정보방송통신위원회,2019.07.04 ~ 2020.05.29
16D7652C,李元旭,이원욱,제20대,100020.0,제20대 국회운영위원회,2019.06.19 ~ 2020.05.29
16D7652C,李元旭,이원욱,제20대,100020.0,제20대 기획재정위원회,2018.07.16 ~ 2019.07.04
16D7652C,李元旭,이원욱,제20대,100020.0,제20대 감사원장(최재형) 임명동의에 관한 인사청문특별위원회,2017.12.15 ~ 2017.12.29
16D7652C,李元旭,이원욱,제20대,100020.0,제20대 대법관(김재형) 임명동의에 관한 인사청문특별위원회,2016.08.04 ~ 2016.08.11
16D7652C,李元旭,이원욱,제20대,100020.0,제20대 민생경제 특별위원회,2016.07.15 ~ 2016.07.20
16D7652C,李元旭,이원욱,제20대,100020.0,제20대 국토교통위원회,2016.06.13 ~ 2018.05.29
16D7652C,李元旭,이원욱,제19대,100019.0,제19대 동북아역사왜곡대책 특별위원회,2015.09.03 ~ 2015.12.31
16D7652C,李元旭,이원욱,제19대,100019.0,제19대 동북아역사왜곡대책 특별위원회,2015.06.04 ~ 2015.06.30
16D7652C,李元旭,이원욱,제19대,100019.0,제19대 산업통상자원위원회,2014.06.24 ~ 2016.05.29
16D7652C,李元旭,이원욱,제19대,100019.0,제19대 창조경제활성화 특별위원회,2014.02.14 ~ 2015.06.30
16D7652C,李元旭,이원욱,제19대,100019.0,제19대 감사원장(황찬현) 임명동의에 관한 인사청문특별위원회,2013.11.01 ~ 2013.11.28
16D7652C,李元旭,이원욱,제19대,100019.0,제19대 동북아역사왜곡대책 특별위원회,2013.06.28 ~ 2014.07.01
16D7652C,李元旭,이원욱,제19대,100019.0,제19대 산업통상자원위원회,2013.03.22 ~ 2014.05.29
16D7652C,李元旭,이원욱,제19대,100019.0,제19대 지식경제위원회,2012.07.09 ~ 2013.03.21
